date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2022-07-01,7.11,7.12,7.09,7.02,28272.3,0.03,0.42,8.412,9.298,9.887,32196.41,24655.49,26001.54,0.6
2022-07-04,7.09,7.23,7.2,7.09,38180.93,0.11,1.55,7.788,8.989,9.729,35471.23,26593.2,26944.44,0.81
2022-07-05,7.23,7.53,7.34,7.2,86058.79,0.14,1.94,7.182,8.707,9.573,47042.13,32606.08,29970.98,1.83
2022-07-06,7.38,7.4,7.16,7.06,50054.01,-0.18,-2.45,7.17,8.412,9.406,50194.14,36284.38,30679.33,1.06
2022-07-07,7.18,7.23,7.16,7.11,25201.75,0.0,0.0,7.19,8.111,9.241,45553.56,37362.55,30143.77,0.54
2022-07-08,7.2,7.26,7.23,7.14,23006.5,0.07,0.98,7.218,7.815,9.07,44500.4,38348.4,29717.89,0.49
2022-07-11,7.23,7.32,7.31,7.16,34998.2,0.08,1.11,7.24,7.514,8.909,43863.85,39667.54,30148.78,0.74
2022-07-12,7.34,7.44,7.31,7.23,43403.42,0.0,0.0,7.234,7.208,8.743,35332.78,41187.46,31134.76,0.92
2022-07-13,7.28,7.35,7.31,7.24,30334.21,0.0,0.0,7.264,7.217,8.581,31388.82,40791.48,31344.07,0.64
2022-07-14,7.31,7.35,7.33,7.24,30341.02,0.02,0.27,7.298,7.244,8.431,32416.67,38985.11,31217.85,0.65
2022-07-15,7.28,7.37,7.21,7.21,32432.2,-0.12,-1.64,7.294,7.256,8.277,34301.81,39401.1,32028.3,0.69
2022-07-18,7.18,7.41,7.41,7.16,47871.76,0.2,2.77,7.314,7.277,8.133,36876.52,40370.19,33481.69,1.02
2022-07-19,7.41,7.44,7.4,7.34,28981.6,-0.01,-0.14,7.332,7.283,7.995,33992.16,34662.47,33634.27,0.62
2022-07-20,7.44,7.44,7.43,7.36,29492.6,0.03,0.41,7.356,7.31,7.861,33823.84,32606.33,34445.35,0.63
2022-07-21,7.43,7.45,7.34,7.33,35400.0,-0.09,-1.21,7.358,7.328,7.72,34835.63,33626.15,35494.35,0.75
2022-07-22,7.37,7.45,7.45,7.33,36713.17,0.11,1.5,7.406,7.35,7.583,35691.83,34996.82,36672.61,0.78
2022-07-25,7.45,7.52,7.48,7.41,39796.0,0.03,0.4,7.42,7.367,7.441,34076.67,35476.6,37572.07,0.85
2022-07-26,7.49,7.64,7.63,7.34,56676.51,0.15,2.0,7.466,7.399,7.304,39615.66,36803.91,38995.68,1.2
2022-07-27,7.6,8.0,7.87,7.55,120553.6,0.24,3.15,7.554,7.455,7.336,57827.86,45825.85,43308.66,2.56
2022-07-28,7.89,7.95,7.88,7.7,85276.87,0.01,0.13,7.662,7.51,7.377,67803.23,51319.43,45152.27,1.81
2022-07-29,7.85,7.89,7.77,7.72,50961.82,-0.11,-1.4,7.726,7.566,7.411,70652.96,53172.39,46286.75,1.08
2022-08-01,7.76,8.06,7.92,7.7,88672.6,0.15,1.93,7.814,7.617,7.447,80428.28,57252.48,48811.33,1.89
2022-08-02,7.86,7.91,7.46,7.45,90332.42,-0.46,-5.81,7.78,7.623,7.453,87159.46,63387.56,49025.01,1.92
2022-08-03,7.48,7.64,7.42,7.4,53785.2,-0.04,-0.54,7.69,7.622,7.466,73805.78,65816.82,49211.57,1.14
2022-08-04,7.44,7.62,7.44,7.3,37360.4,0.02,0.27,7.602,7.632,7.48,64222.49,66012.86,49819.51,0.79
2022-08-05,7.53,7.53,7.38,7.25,42837.41,-0.06,-0.81,7.524,7.625,7.488,62597.61,66625.28,50811.05,0.91
2022-08-08,7.37,7.41,7.4,7.31,30572.01,0.02,0.27,7.42,7.617,7.492,50977.49,65702.88,50589.74,0.65
2022-08-09,7.38,7.69,7.52,7.35,51627.0,0.12,1.62,7.432,7.606,7.503,43236.4,65197.93,51000.92,1.1
2022-08-10,7.57,7.6,7.5,7.42,29129.0,-0.02,-0.27,7.448,7.569,7.512,38305.16,56055.47,50940.66,0.62
2022-08-11,7.53,7.65,7.62,7.47,42653.22,0.12,1.6,7.484,7.543,7.527,39363.73,51793.11,51556.27,0.91
2022-08-12,7.64,7.86,7.81,7.61,59260.4,0.19,2.49,7.57,7.547,7.557,42648.33,52622.97,52897.68,1.26
2022-08-15,7.81,7.9,7.84,7.72,41281.2,0.03,0.38,7.658,7.539,7.578,44790.16,47883.83,52568.15,0.88
2022-08-16,7.95,7.95,7.86,7.78,39370.6,0.02,0.26,7.726,7.579,7.601,42338.88,42787.64,53087.6,0.84
2022-08-17,7.93,8.0,7.83,7.82,32903.12,-0.03,-0.38,7.792,7.62,7.621,43093.71,40699.44,53258.13,0.7
2022-08-18,7.87,7.92,7.8,7.73,38884.4,-0.03,-0.38,7.828,7.656,7.644,42339.94,40851.84,53432.35,0.83
2022-08-19,7.87,7.93,7.88,7.78,49485.0,0.08,1.03,7.842,7.706,7.666,40384.86,41516.6,54070.94,1.05
2022-08-22,7.9,8.15,8.14,7.9,79578.47,0.26,3.3,7.902,7.78,7.699,48044.32,46417.24,56060.06,1.69
2022-08-23,8.11,8.46,8.33,8.09,125958.43,0.19,2.33,7.996,7.861,7.734,65361.88,53850.38,59524.16,2.68
2022-08-24,8.31,8.34,8.1,8.01,77963.39,-0.23,-2.76,8.05,7.921,7.745,74373.94,58733.82,57394.65,1.66
2022-08-25,8.17,8.45,8.38,8.15,131437.11,0.28,3.46,8.166,7.997,7.77,92884.48,67612.21,59702.66,2.79
2022-08-26,8.29,8.33,8.09,8.07,114173.2,-0.29,-3.46,8.208,8.025,7.786,105822.12,73103.49,62863.23,2.43
2022-08-29,8.05,8.2,8.2,7.95,59267.59,0.11,1.36,8.22,8.061,7.8,101759.94,74902.13,61392.98,1.26
2022-08-30,8.2,8.2,8.09,7.99,67873.5,-0.11,-1.34,8.172,8.084,7.832,90142.96,77752.42,60270.03,1.44
2022-08-31,8.02,8.11,7.66,7.61,70890.34,-0.43,-5.32,8.084,8.067,7.844,88728.35,81551.14,61125.29,1.51
2022-09-01,7.72,7.83,7.73,7.66,41264.6,0.07,0.91,7.954,8.06,7.858,70693.85,81789.16,61320.5,0.88
2022-09-02,7.81,7.86,7.79,7.75,29326.6,0.06,0.78,7.894,8.051,7.879,53724.53,79773.32,60644.96,0.62
2022-09-05,7.81,8.53,8.36,7.81,129035.83,0.57,7.32,7.926,8.073,7.927,67678.17,84719.06,65568.15,2.74
2022-09-06,8.48,8.48,8.38,8.17,101731.4,0.02,0.24,7.984,8.078,7.97,74449.75,82296.36,68073.37,2.16
2022-09-07,8.29,8.4,8.26,8.2,53822.6,-0.12,-1.43,8.104,8.094,8.008,71036.21,79882.28,69308.05,1.14
2022-09-08,8.24,8.28,8.07,8.04,43008.6,-0.19,-2.3,8.172,8.063,8.03,71385.01,71039.43,69325.82,0.91
2022-09-09,8.15,8.21,8.06,8.01,31006.6,-0.01,-0.12,8.226,8.06,8.043,71721.01,62722.77,67913.13,0.66
2022-09-13,8.06,8.17,7.96,7.92,43433.8,-0.1,-1.24,8.146,8.036,8.049,54600.6,61139.39,68020.76,0.92
2022-09-14,7.89,8.18,8.0,7.84,64008.6,0.04,0.5,8.07,8.027,8.056,47056.04,60752.9,69252.66,1.36
2022-09-15,8.06,8.17,7.82,7.72,56930.8,-0.18,-2.25,7.982,8.043,8.055,47677.68,59356.94,70454.04,1.21
