date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2023-07-14,40.5,44.5,42.66,40.24,123095.01,2.56,6.38,41.224,41.707,46.482,92560.65,105587.13,142107.72,7.67
2023-07-17,43.01,43.5,41.35,40.94,79072.0,-1.31,-3.07,40.982,41.672,45.725,92605.85,93350.14,134867.34,4.93
2023-07-18,41.11,42.87,41.05,40.95,55880.46,-0.3,-0.73,40.954,41.579,44.893,86039.94,86668.72,130142.91,3.48
2023-07-19,40.65,43.0,40.84,40.55,64394.8,-0.21,-0.51,41.202,41.408,44.181,81715.26,82877.2,123494.69,4.01
2023-07-20,39.67,41.18,38.24,38.01,109702.25,-2.6,-6.37,40.828,41.038,43.17,86428.9,86583.82,116463.52,6.84
2023-07-21,38.28,39.18,37.95,37.84,69062.27,-0.29,-0.76,39.886,40.555,42.309,75622.36,84091.5,113589.59,4.3
2023-07-24,38.05,38.58,37.6,37.2,51743.0,-0.35,-0.92,39.136,40.059,41.981,70156.56,81381.2,102537.09,3.22
2023-07-25,38.3,38.88,37.8,36.66,62118.0,0.2,0.53,38.486,39.72,41.598,71404.06,78722.0,96524.12,3.87
2023-07-26,37.8,37.84,35.95,35.62,64525.75,-1.85,-4.89,37.508,39.355,41.169,71430.25,76572.76,92948.86,4.02
2023-07-27,35.86,36.79,35.59,35.46,40108.0,-0.36,-1.0,36.978,38.903,40.561,57511.4,71970.15,88374.59,2.5
2023-07-28,35.25,35.85,34.8,34.5,52999.0,-0.79,-2.22,36.348,38.117,39.912,54298.75,64960.55,85273.84,3.3
2023-07-31,34.73,36.91,35.33,34.25,79817.0,0.53,1.52,35.894,37.515,39.594,59913.55,65035.05,79192.6,4.97
2023-08-01,35.35,35.98,34.87,34.6,41418.0,-0.46,-1.3,35.308,36.897,39.238,55773.55,63588.81,75128.76,2.58
2023-08-02,35.03,35.28,34.9,34.38,39216.0,0.03,0.09,35.098,36.303,38.856,50711.6,61070.93,71974.06,2.44
2023-08-03,34.81,35.46,34.4,34.15,47366.0,-0.5,-1.43,34.86,35.919,38.479,52163.2,54837.3,70710.56,2.95
2023-08-04,34.49,36.1,35.46,34.3,62760.0,1.06,3.08,34.992,35.67,38.113,54115.4,54207.08,69149.29,3.91
2023-08-07,35.46,38.29,36.46,35.11,130793.0,1.0,2.82,35.218,35.556,37.808,64310.6,62112.08,71746.64,8.15
2023-08-08,36.5,37.37,35.89,35.73,70408.0,-0.57,-1.56,35.422,35.365,37.543,70108.6,62941.08,70831.54,4.39
2023-08-09,35.69,36.24,34.89,34.65,52763.0,-1.0,-2.79,35.42,35.259,37.307,72818.0,61764.8,69168.78,3.29
