date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2022-08-23,9.53,9.56,9.49,9.35,15361.65,0.0,0.0,9.704,9.575,9.332,45487.23,37684.69,28127.68,1.85
2022-08-24,9.54,9.55,9.1,9.06,23528.37,-0.39,-4.11,9.544,9.557,9.33,36240.6,38006.27,28604.36,2.84
2022-08-25,9.19,9.19,8.91,8.8,16349.03,-0.19,-2.09,9.33,9.51,9.314,26066.13,37661.71,28250.99,1.97
2022-08-26,8.95,8.99,8.78,8.75,13518.13,-0.13,-1.46,9.154,9.456,9.295,18961.68,37040.12,28193.71,1.63
2022-08-29,8.65,8.88,8.86,8.6,11479.76,0.08,0.91,9.028,9.377,9.279,16047.39,32873.05,28168.44,1.38
2022-08-30,8.8,8.96,8.9,8.8,12660.36,0.04,0.45,8.91,9.307,9.282,15507.13,30497.18,27726.04,1.53
2022-08-31,8.9,8.91,8.56,8.54,16100.31,-0.34,-3.82,8.802,9.173,9.269,14021.52,25131.06,27472.28,1.94
2022-09-01,8.54,8.69,8.53,8.52,8083.01,-0.03,-0.35,8.726,9.028,9.245,12368.31,19217.22,27222.02,0.98
2022-09-02,8.52,8.66,8.65,8.52,6803.06,0.12,1.41,8.7,8.927,9.226,11025.3,14993.49,26833.12,0.82
2022-09-05,8.66,8.77,8.77,8.58,11225.05,0.12,1.39,8.682,8.855,9.202,10974.36,13510.87,26116.3,1.35
2022-09-06,8.78,8.84,8.8,8.69,10677.55,0.03,0.34,8.662,8.786,9.181,10577.8,13042.46,25363.58,1.29
2022-09-07,8.79,8.82,8.77,8.73,7617.13,-0.03,-0.34,8.704,8.753,9.155,8881.16,11451.34,24728.81,0.92
2022-09-08,8.8,8.82,8.66,8.65,11015.31,-0.11,-1.25,8.73,8.728,9.119,9467.62,10917.97,24289.84,1.33
2022-09-09,8.7,8.7,8.56,8.55,8931.27,-0.1,-1.16,8.712,8.706,9.081,9893.26,10459.28,23749.7,1.08
2022-09-13,8.57,8.71,8.68,8.57,9045.88,0.12,1.4,8.694,8.688,9.033,9457.43,10215.89,21544.47,1.09
2022-09-14,8.6,8.63,8.61,8.45,11490.02,-0.07,-0.81,8.656,8.659,8.983,9619.92,10098.86,20298.02,1.39
2022-09-15,8.63,8.67,8.32,8.18,14845.0,-0.29,-3.37,8.566,8.635,8.904,11065.5,9973.33,17552.19,1.79
2022-09-16,8.34,8.36,7.96,7.93,11796.14,-0.36,-4.33,8.426,8.578,8.803,11221.66,10344.64,14780.93,1.42
2022-09-19,7.96,7.97,7.85,7.77,9368.45,-0.11,-1.38,8.284,8.498,8.713,11309.1,10601.18,12797.33,1.13
2022-09-20,7.92,8.0,7.94,7.9,8785.08,0.09,1.15,8.136,8.415,8.635,11256.94,10357.18,11934.03,1.06
2022-09-21,7.91,8.08,8.05,7.78,9344.24,0.11,1.39,8.024,8.34,8.563,10827.78,10223.85,11633.16,1.13
2022-09-22,7.94,8.11,8.04,7.93,6394.24,-0.01,-0.12,7.968,8.267,8.51,9137.63,10101.56,10776.45,0.77
2022-09-23,8.04,8.07,7.87,7.74,8627.46,-0.17,-2.11,7.95,8.188,8.458,8503.89,9862.78,10390.37,1.04
2022-09-26,7.87,7.87,7.66,7.62,6949.04,-0.21,-2.67,7.912,8.098,8.402,8020.01,9664.56,10061.92,0.84
2022-09-27,7.67,7.9,7.86,7.67,8006.42,0.2,2.61,7.896,8.016,8.352,7864.28,9560.61,9888.25,0.97
