date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2022-10-12,29.71,30.77,30.67,29.31,3360.61,0.65,2.17,30.39,31.043,32.433,2688.58,3028.77,3023.72,1.98
2022-10-13,30.67,31.01,30.84,30.62,4567.03,0.17,0.55,30.388,30.892,32.212,3052.58,3279.97,3099.02,2.69
2022-10-14,30.67,31.74,31.2,30.67,4341.0,0.36,1.17,30.522,30.816,32.031,3579.82,3330.07,3183.72,2.55
2022-10-17,31.2,31.95,31.78,30.88,3304.28,0.58,1.86,30.902,30.902,31.881,3682.08,3256.91,3253.98,1.94
2022-10-18,31.9,32.27,31.29,31.25,3649.0,-0.49,-1.54,31.156,30.841,31.704,3844.38,3285.62,3324.03,2.15
2022-10-19,31.3,31.69,31.28,30.95,3592.28,-0.01,-0.03,31.278,30.834,31.518,3890.72,3289.65,3353.93,2.11
2022-10-20,31.23,31.66,31.24,31.09,2932.01,-0.04,-0.13,31.358,30.873,31.39,3563.71,3308.15,3263.57,1.72
2022-10-21,31.24,31.89,31.2,31.0,3178.72,-0.04,-0.13,31.358,30.94,31.314,3331.26,3455.54,3280.11,1.87
2022-10-24,31.3,31.62,30.37,30.25,3554.0,-0.83,-2.66,31.076,30.989,31.239,3381.2,3531.64,3257.95,2.09
2022-10-25,30.38,30.58,29.88,29.57,3301.0,-0.49,-1.61,30.794,30.975,31.118,3311.6,3577.99,3301.49,1.94
2022-10-26,29.99,30.96,30.74,29.88,3149.0,0.86,2.88,30.686,30.982,31.013,3222.95,3556.83,3292.8,1.85
2022-10-27,29.5,31.07,30.44,29.5,6457.52,-0.3,-0.98,30.526,30.942,30.917,3928.05,3745.88,3512.92,3.8
2022-10-28,30.19,30.45,28.79,28.51,7258.94,-1.65,-5.42,30.044,30.701,30.759,4744.09,4037.68,3683.87,4.27
2022-10-31,29.34,29.49,29.07,28.76,3526.0,0.28,0.97,29.784,30.43,30.666,4738.49,4059.85,3658.38,2.07
2022-11-01,29.17,30.47,30.44,29.08,5947.6,1.37,4.71,29.896,30.345,30.593,5267.81,4289.71,3787.66,3.5
2022-11-02,31.36,33.1,31.3,31.24,18223.33,0.86,2.83,30.008,30.347,30.591,8282.68,5752.81,4521.23,10.72
2022-11-03,30.76,31.47,30.65,30.65,8192.73,-0.65,-2.08,30.05,30.288,30.581,8629.72,6278.88,4793.52,4.82
2022-11-04,30.67,31.54,31.3,30.5,5850.96,0.65,2.12,30.552,30.298,30.619,8348.12,6546.11,5000.82,3.44
